0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,0,100,100,100,100,100,100,100,100,100,100,100
100,100,100,0,0,100,100,100,100,100,100,100,100,100,100
100,100,100,100,0,0,100,100,100,100,100,100,100,100,100
100,100,100,100,0,0,0,100,100,100,100,100,100,100,100
100,100,100,100,0,0,0,0,100,100,100,100,100,100,100
100,100,100,100,0,100,100,100,0,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,0,100,100,100,100,100
10,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,10,100,100,100,100,100,100,100,100,100,100,100,100,100
7,1,8,8,8,100,100,100,100,100,3,100,0,100,100
100,5,0,0,0,0,0,0,0,0,0,0,0,0,100
1,1,7,6,0,0,0,0,0,0,0,100,100,0,100
